Timestamp,Longitude,Latitude,CellID,RSRP,RSRQ,SNR,CQI,DL_bitrate,UL_bitrate,Cluster
2017-11-30 16:17:28,-8.500061,51.893115,8,-106,-16,6.0,9,2337,44,0
2017-11-30 16:17:29,-8.500061,51.893115,8,-104,-16,7.0,9,2214,42,0
2017-11-30 16:17:30,-8.500061,51.893115,8,-104,-16,7.0,9,1946,37,0
2017-11-30 16:17:32,-8.500061,51.893115,8,-103,-15,6.0,9,2080,39,0
2017-11-30 16:17:33,-8.500061,51.893115,8,-103,-15,6.0,9,1789,34,0
2017-11-30 16:17:34,-8.500061,51.893115,8,-104,-15,6.0,9,1901,34,0
2017-11-30 16:17:35,-8.500061,51.893115,8,-104,-15,6.0,9,1330,50,0
2017-11-30 16:17:37,-8.500061,51.893115,8,-103,-15,6.0,9,1599,46,0
2017-11-30 16:17:38,-8.500061,51.893115,8,-103,-15,6.0,9,1778,57,0
2017-11-30 16:17:39,-8.500061,51.893115,8,-104,-15,6.0,9,1800,33,0
2017-11-30 16:17:41,-8.500061,51.893115,8,-104,-15,6.0,9,2113,39,0
2017-11-30 16:17:42,-8.500061,51.893115,8,-104,-15,6.0,9,2639,52,0
2017-11-30 16:17:43,-8.500061,51.893115,8,-104,-15,6.0,9,3008,56,0
2017-11-30 16:17:44,-8.500061,51.893115,8,-104,-15,7.0,9,2639,49,0
2017-11-30 16:17:46,-8.500061,51.893115,8,-104,-15,7.0,9,2952,54,0
2017-11-30 16:17:47,-8.500061,51.893115,8,-103,-15,6.0,9,2214,64,0
2017-11-30 16:17:48,-8.500061,51.893115,8,-103,-15,6.0,9,2807,54,0
2017-11-30 16:17:49,-8.500061,51.893115,8,-104,-15,6.0,9,2684,49,0
2017-11-30 16:17:51,-8.500061,51.893115,8,-104,-15,6.0,9,3198,105,0
2017-11-30 16:17:52,-8.500061,51.893115,8,-103,-16,6.0,9,2069,39,0
2017-11-30 16:17:53,-8.500061,51.893115,8,-103,-16,6.0,9,3053,60,0
2017-11-30 16:17:54,-8.500061,51.893115,8,-103,-15,6.0,9,2751,51,0
2017-11-30 16:17:56,-8.500061,51.893115,8,-103,-15,6.0,9,1699,32,0
2017-11-30 16:17:57,-8.500061,51.893115,8,-104,-15,6.0,9,2080,39,0
2017-11-30 16:17:58,-8.500061,51.893115,8,-104,-15,6.0,9,2426,45,0
2017-11-30 16:18:00,-8.500061,51.893115,8,-104,-15,6.0,9,1923,36,0
2017-11-30 16:18:01,-8.500061,51.893115,8,-104,-15,6.0,9,2471,49,0
2017-11-30 16:18:02,-8.500061,51.893115,8,-104,-16,6.0,9,2840,53,0
2017-11-30 16:18:03,-8.500061,51.893115,8,-104,-16,6.0,9,2572,48,0
2017-11-30 16:18:05,-8.500061,51.893115,8,-104,-15,6.0,9,1543,71,0
2017-11-30 16:18:06,-8.500061,51.893115,8,-104,-15,6.0,9,2147,101,0
2017-11-30 16:18:07,-8.500061,51.893115,8,-105,-15,6.0,9,2415,62,0
2017-11-30 16:18:08,-8.500061,51.893115,8,-105,-15,6.0,9,2807,52,0
2017-11-30 16:18:09,-8.500061,51.893115,8,-105,-16,5.0,9,3243,60,0
2017-11-30 16:18:11,-8.500061,51.893115,8,-105,-16,5.0,9,3668,68,0
2017-11-30 16:18:12,-8.500061,51.893115,8,-104,-16,5.0,9,2740,51,0
2017-11-30 16:18:13,-8.500061,51.893115,8,-104,-16,5.0,9,3142,58,0
2017-11-30 16:18:15,-8.500061,51.893115,8,-104,-16,5.0,9,2315,43,0
2017-11-30 16:18:16,-8.500061,51.893115,8,-104,-16,5.0,9,2080,38,0
2017-11-30 16:18:17,-8.500061,51.893115,8,-104,-16,6.0,9,1621,78,0
2017-11-30 16:18:18,-8.500061,51.893115,8,-104,-16,6.0,9,1800,76,0
2017-11-30 16:18:20,-8.500061,51.893115,8,-104,-16,7.0,9,2516,47,0
2017-11-30 16:18:21,-8.500061,51.893115,8,-104,-16,7.0,9,3735,69,0
2017-11-30 16:18:22,-8.500061,51.893115,8,-104,-16,8.0,9,1778,67,0
2017-11-30 16:18:23,-8.500061,51.893115,8,-104,-16,8.0,9,2337,42,0
2017-11-30 16:18:25,-8.500061,51.893115,8,-104,-16,6.0,9,928,32,0
2017-11-30 16:18:26,-8.500061,51.893115,8,-104,-16,6.0,9,2840,52,0
2017-11-30 16:18:27,-8.500061,51.893115,8,-104,-15,6.0,9,2180,60,0
2017-11-30 16:18:28,-8.500061,51.893115,8,-104,-15,6.0,9,3042,56,0
2017-11-30 16:18:30,-8.500061,51.893115,8,-104,-15,6.0,9,1890,36,0
2017-11-30 16:18:31,-8.500061,51.893115,8,-104,-15,6.0,9,2315,44,0
2017-11-30 16:18:32,-8.500061,51.893115,8,-104,-15,6.0,9,2315,44,0
2017-11-30 16:18:33,-8.500061,51.893115,8,-104,-15,6.0,9,2974,54,0
2017-11-30 16:18:35,-8.500061,51.893115,8,-104,-16,6.0,9,682,19,0
2017-11-30 16:18:36,-8.500061,51.893115,8,-104,-16,6.0,9,2303,43,0
2017-11-30 16:18:37,-8.500061,51.893115,8,-104,-15,6.0,9,1252,51,0
2017-11-30 16:18:38,-8.500061,51.893115,8,-104,-15,6.0,9,2426,59,0
2017-11-30 16:18:40,-8.500061,51.893115,8,-104,-15,6.0,9,4428,82,0
2017-11-30 16:18:41,-8.500061,51.893115,8,-104,-15,6.0,9,3075,57,0
2017-11-30 16:18:42,-8.500061,51.893115,8,-104,-15,6.0,9,2549,94,0
2017-11-30 16:18:44,-8.500061,51.893115,8,-104,-15,6.0,9,2482,47,0
2017-11-30 16:18:45,-8.500061,51.893115,8,-104,-15,6.0,9,1912,35,0
2017-11-30 16:18:46,-8.500061,51.893115,8,-104,-15,6.0,9,3310,61,0
2017-11-30 16:18:47,-8.500061,51.893115,8,-104,-15,6.0,9,3030,56,0
2017-11-30 16:18:48,-8.500061,51.893115,8,-104,-15,6.0,9,1878,49,0
2017-11-30 16:18:50,-8.500061,51.893115,8,-104,-15,7.0,9,2169,60,0
2017-11-30 16:18:51,-8.500061,51.893115,8,-104,-15,7.0,9,1511,57,0
2017-11-30 16:18:52,-8.500061,51.893115,8,-103,-15,7.0,9,2348,43,0
2017-11-30 16:18:53,-8.500061,51.893115,8,-103,-15,7.0,9,1979,60,0
2017-11-30 16:18:55,-8.500061,51.893115,8,-104,-15,7.0,9,1599,33,0
2017-11-30 16:18:56,-8.500061,51.893115,8,-104,-15,7.0,9,1040,19,0
2017-11-30 16:18:57,-8.500061,51.893115,8,-103,-15,7.0,9,1979,37,0
2017-11-30 16:18:58,-8.500061,51.893115,8,-103,-15,7.0,9,2113,39,0
2017-11-30 16:18:59,-8.500061,51.893115,8,-104,-15,6.0,9,1778,32,0
2017-11-30 16:19:00,-8.500061,51.893115,8,-104,-15,6.0,9,2147,40,0
2017-11-30 16:19:02,-8.500061,51.893115,8,-104,-15,7.0,9,3735,70,0
2017-11-30 16:19:03,-8.500061,51.893115,8,-104,-15,7.0,9,2874,52,0
2017-11-30 16:19:04,-8.500061,51.893115,8,-103,-15,7.0,9,3209,63,0
2017-11-30 16:19:05,-8.500061,51.893115,8,-103,-15,7.0,9,2203,109,0
2017-11-30 16:19:07,-8.500061,51.893115,8,-103,-15,7.0,9,1487,27,0
2017-11-30 16:19:08,-8.500061,51.893115,8,-103,-15,7.0,9,2773,78,0
2017-11-30 16:19:09,-8.500061,51.893115,8,-104,-15,7.0,9,2471,46,0
2017-11-30 16:19:10,-8.500061,51.893115,8,-104,-15,7.0,9,1901,77,0
2017-11-30 16:19:12,-8.500061,51.893115,8,-103,-16,7.0,9,2438,46,0
